Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered 

Statistics:

Total Key Count: 10000
Transaction Limit Per Key: 100
Total Transaction Count: 1000000
Maximum Transaction Count: 2.376675e+36
Total Cases: 250311
Case A Count: 0
Case B Count: 0
Case C Count: 0
Case D Count: 250311
Case E Count: 0
Case D0 Count: 17529
Case D1 Count: 17456
Case D2 Count: 17542
Case D3 Count: 16925
Case D4 Count: 15126
Case D5 Count: 13021
Case D6 Count: 11036
Case D7 Count: 9390
Case D8 Count: 8207
Case D9 Count: 7310
Case D10 Count: 6193
Case D11 Count: 5558
Case D12 Count: 4969
Case D13 Count: 4385
Case D14 Count: 3984
Case D15 Count: 3690
Case D16 Count: 3473
Case D17 Count: 2957
Case D18 Count: 2776
Case D19 Count: 2673
Case D20 Count: 2451
Case D21 Count: 2269
Case D22 Count: 2167
Case D23 Count: 2036
Case D24 Count: 1820
Case D25 Count: 1695
Case D26 Count: 1626
Case D27 Count: 1559
Case D28 Count: 1400
Case D29 Count: 1336
Case D30 Count: 1303
Case D31 Count: 1244
Case D32 Count: 1174
Case D33 Count: 1137
Case D34 Count: 1076
Case D35 Count: 1024
Case D36 Count: 925
Case D37 Count: 937
Case D38 Count: 864
Case D39 Count: 891
Case D40 Count: 817
Case D41 Count: 815
Case D42 Count: 762
Case D43 Count: 746
Case D44 Count: 729
Case D45 Count: 681
Case D46 Count: 677
Case D47 Count: 660
Case D48 Count: 633
Case D49 Count: 577
Case D50 Count: 573
Case D51 Count: 555
Case D52 Count: 573
Case D53 Count: 555
Case D54 Count: 507
Case D55 Count: 507
Case D56 Count: 483
Case D57 Count: 523
Case D58 Count: 432
Case D59 Count: 417
Case D60 Count: 488
Case D61 Count: 430
Case D62 Count: 404
Case D63 Count: 379
Case D64 Count: 386
Case D65 Count: 402
Case D66 Count: 359
Case D67 Count: 371
Case D68 Count: 354
Case D69 Count: 357
Case D70 Count: 347
Case D71 Count: 345
Case D72 Count: 290
Case D73 Count: 305
Case D74 Count: 292
Case D75 Count: 304
Case D76 Count: 279
Case D77 Count: 282
Case D78 Count: 311
Case D79 Count: 264
Case D80 Count: 279
Case D81 Count: 261
Case D82 Count: 276
Case D83 Count: 245
Case D84 Count: 248
Case D85 Count: 251
Case D86 Count: 246
Case D87 Count: 211
Case D88 Count: 230
Case D89 Count: 228
Case D90 Count: 241
Case D91 Count: 208
Case D92 Count: 218
Case D93 Count: 233
Case D94 Count: 224
Case D95 Count: 192
Case D96 Count: 192
Case D97 Count: 162
Case D98 Count: 189
Case D99 Count: 182
Case D100 Count: 172
Case D101 Count: 168
Case D102 Count: 154
Case D103 Count: 182
Case D104 Count: 168
Case D105 Count: 151
Case D106 Count: 172
Case D107 Count: 180
Case D108 Count: 149
Case D109 Count: 163
Case D110 Count: 151
Case D111 Count: 175
Case D112 Count: 148
Case D113 Count: 145
Case D114 Count: 151
Case D115 Count: 155
Case D116 Count: 142
Case D117 Count: 153
Case D118 Count: 131
Case D119 Count: 135
Case D120 Count: 135
Case D121 Count: 144
Case D122 Count: 121
Case D123 Count: 137
Case D124 Count: 114
Case D125 Count: 126
Case D126 Count: 154
Case D127 Count: 115
Case D128 Count: 125
Case D129 Count: 105
Case D130 Count: 123
Case D131 Count: 120
Case D132 Count: 126
Case D133 Count: 124
Case D134 Count: 112
Case D135 Count: 108
Case D136 Count: 109
Case D137 Count: 109
Case D138 Count: 103
Case D139 Count: 121
Case D140 Count: 100
Case D141 Count: 110
Case D142 Count: 102
Case D143 Count: 87
Case D144 Count: 92
Case D145 Count: 103
Case D146 Count: 95
Case D147 Count: 111
Case D148 Count: 99
Case D149 Count: 77
Case D150 Count: 92
Case D151 Count: 92
Case D152 Count: 96
Case D153 Count: 92
Case D154 Count: 78
Case D155 Count: 88
Case D156 Count: 78
Case D157 Count: 93
Case D158 Count: 88
Case D159 Count: 81
Case D160 Count: 93
Case D161 Count: 80
Case D162 Count: 85
Case D163 Count: 76
Case D164 Count: 81
Case D165 Count: 80
Case D166 Count: 76
Case D167 Count: 85
Case D168 Count: 72
Case D169 Count: 76
Case D170 Count: 82
Case D171 Count: 69
Case D172 Count: 60
Case D173 Count: 74
Case D174 Count: 77
Case D175 Count: 74
Case D176 Count: 74
Case D177 Count: 55
Case D178 Count: 66
Case D179 Count: 81
Case D180 Count: 47
Case D181 Count: 67
Case D182 Count: 68
Case D183 Count: 55
Case D184 Count: 66
Case D185 Count: 66
Case D186 Count: 67
Case D187 Count: 63
Case D188 Count: 48
Case D189 Count: 71
Case D190 Count: 61
Case D191 Count: 48
Case D192 Count: 51
Case D193 Count: 54
Case D194 Count: 36
Case D195 Count: 48
Case D196 Count: 60
Case D197 Count: 53
Case D198 Count: 55
Case D199 Count: 43
Case D200 Count: 47
Case D201 Count: 53
Case D202 Count: 56
Case D203 Count: 43
Case D204 Count: 55
Case D205 Count: 44
Case D206 Count: 56
Case D207 Count: 52
Case D208 Count: 49
Case D209 Count: 53
Case D210 Count: 40
Case D211 Count: 44
Case D212 Count: 52
Case D213 Count: 48
Case D214 Count: 48
Case D215 Count: 44
Case D216 Count: 52
Case D217 Count: 51
Case D218 Count: 38
Case D219 Count: 51
Case D220 Count: 37
Case D221 Count: 40
Case D222 Count: 43
Case D223 Count: 41
Case D224 Count: 40
Case D225 Count: 48
Case D226 Count: 47
Case D227 Count: 47
Case D228 Count: 42
Case D229 Count: 34
Case D230 Count: 42
Case D231 Count: 44
Case D232 Count: 35
Case D233 Count: 49
Case D234 Count: 37
Case D235 Count: 37
Case D236 Count: 34
Case D237 Count: 45
Case D238 Count: 31
Case D239 Count: 31
Case D240 Count: 41
Case D241 Count: 25
Case D242 Count: 38
Case D243 Count: 37
Case D244 Count: 49
Case D245 Count: 33
Case D246 Count: 36
Case D247 Count: 37
Case D248 Count: 39
Case D249 Count: 25
Case D250 Count: 41
Case D251 Count: 29
Case D252 Count: 26
Case D253 Count: 28
Case D254 Count: 37
Case D255 Count: 34
Case D256 Count: 35
Case D257 Count: 38
Case D258 Count: 41
Case D259 Count: 33
Case D260 Count: 46
Case D261 Count: 35
Case D262 Count: 34
Case D263 Count: 34
Case D264 Count: 41
Case D265 Count: 24
Case D266 Count: 42
Case D267 Count: 27
Case D268 Count: 33
Case D269 Count: 30
Case D270 Count: 36
Case D271 Count: 32
Case D272 Count: 32
Case D273 Count: 26
Case D274 Count: 40
Case D275 Count: 24
Case D276 Count: 37
Case D277 Count: 23
Case D278 Count: 28
Case D279 Count: 29
Case D280 Count: 32
Case D281 Count: 27
Case D282 Count: 27
Case D283 Count: 27
Case D284 Count: 31
Case D285 Count: 22
Case D286 Count: 31
Case D287 Count: 27
Case D288 Count: 27
Case D289 Count: 24
Case D290 Count: 28
Case D291 Count: 32
Case D292 Count: 23
Case D293 Count: 29
Case D294 Count: 28
Case D295 Count: 26
Case D296 Count: 26
Case D297 Count: 26
Case D298 Count: 24
Case D299 Count: 26
Case D300 Count: 33
Case D301 Count: 29
Case D302 Count: 25
Case D303 Count: 19
Case D304 Count: 18
Case D305 Count: 31
Case D306 Count: 25
Case D307 Count: 27
Case D308 Count: 23
Case D309 Count: 29
Case D310 Count: 29
Case D311 Count: 31
Case D312 Count: 29
Case D313 Count: 26
Case D314 Count: 22
Case D315 Count: 29
Case D316 Count: 27
Case D317 Count: 25
Case D318 Count: 28
Case D319 Count: 23
Case D320 Count: 23
Case D321 Count: 29
Case D322 Count: 30
Case D323 Count: 35
Case D324 Count: 27
Case D325 Count: 16
Case D326 Count: 29
Case D327 Count: 22
Case D328 Count: 20
Case D329 Count: 19
Case D330 Count: 27
Case D331 Count: 15
Case D332 Count: 18
Case D333 Count: 22
Case D334 Count: 20
Case D335 Count: 31
Case D336 Count: 21
Case D337 Count: 17
Case D338 Count: 20
Case D339 Count: 20
Case D340 Count: 19
Case D341 Count: 27
Case D342 Count: 25
Case D343 Count: 15
Case D344 Count: 28
Case D345 Count: 22
Case D346 Count: 19
Case D347 Count: 14
Case D348 Count: 15
Case D349 Count: 18
Case D350 Count: 17
Case D351 Count: 28
Case D352 Count: 22
Case D353 Count: 17
Case D354 Count: 22
Case D355 Count: 16
Case D356 Count: 30
Case D357 Count: 16
Case D358 Count: 19
Case D359 Count: 23
Case D360 Count: 23
Case D361 Count: 24
Case D362 Count: 18
Case D363 Count: 18
Case D364 Count: 26
Case D365 Count: 19
Case D366 Count: 14
Case D367 Count: 24
Case D368 Count: 17
Case D369 Count: 11
Case D370 Count: 17
Case D371 Count: 17
Case D372 Count: 18
Case D373 Count: 18
Case D374 Count: 14
Case D375 Count: 15
Case D376 Count: 13
Case D377 Count: 19
Case D378 Count: 19
Case D379 Count: 19
Case D380 Count: 24
Case D381 Count: 16
Case D382 Count: 19
Case D383 Count: 15
Case D384 Count: 16
Case D385 Count: 11
Case D386 Count: 22
Case D387 Count: 13
Case D388 Count: 19
Case D389 Count: 20
Case D390 Count: 14
Case D391 Count: 15
Case D392 Count: 16
Case D393 Count: 14
Case D394 Count: 13
Case D395 Count: 18
Case D396 Count: 17
Case D397 Count: 15
Case D398 Count: 20
Case D399 Count: 22
Case D400 Count: 14
Case D401 Count: 14
Case D402 Count: 21
Case D403 Count: 21
Case D404 Count: 10
Case D405 Count: 15
Case D406 Count: 17
Case D407 Count: 17
Case D408 Count: 11
Case D409 Count: 14
Case D410 Count: 14
Case D411 Count: 10
Case D412 Count: 14
Case D413 Count: 18
Case D414 Count: 9
Case D415 Count: 13
Case D416 Count: 22
Case D417 Count: 16
Case D418 Count: 19
Case D419 Count: 14
Case D420 Count: 14
Case D421 Count: 14
Case D422 Count: 15
Case D423 Count: 11
Case D424 Count: 27
Case D425 Count: 14
Case D426 Count: 14
Case D427 Count: 12
Case D428 Count: 17
Case D429 Count: 23
Case D430 Count: 13
Case D431 Count: 10
Case D432 Count: 16
Case D433 Count: 9
Case D434 Count: 10
Case D435 Count: 9
Case D436 Count: 15
Case D437 Count: 12
Case D438 Count: 15
Case D439 Count: 17
Case D440 Count: 12
Case D441 Count: 16
Case D442 Count: 9
Case D443 Count: 13
Case D444 Count: 18
Case D445 Count: 17
Case D446 Count: 12
Case D447 Count: 17
Case D448 Count: 15
Case D449 Count: 9
Case D450 Count: 12
Case D451 Count: 13
Case D452 Count: 8
Case D453 Count: 7
Case D454 Count: 11
Case D455 Count: 10
Case D456 Count: 15
Case D457 Count: 18
Case D458 Count: 15
Case D459 Count: 13
Case D460 Count: 16
Case D461 Count: 15
Case D462 Count: 8
Case D463 Count: 16
Case D464 Count: 9
Case D465 Count: 14
Case D466 Count: 12
Case D467 Count: 17
Case D468 Count: 6
Case D469 Count: 11
Case D470 Count: 15
Case D471 Count: 15
Case D472 Count: 13
Case D473 Count: 9
Case D474 Count: 10
Case D475 Count: 10
Case D476 Count: 12
Case D477 Count: 18
Case D478 Count: 17
Case D479 Count: 16
Case D480 Count: 14
Case D481 Count: 15
Case D482 Count: 12
Case D483 Count: 13
Case D484 Count: 6
Case D485 Count: 14
Case D486 Count: 13
Case D487 Count: 13
Case D488 Count: 12
Case D489 Count: 11
Case D490 Count: 15
Case D491 Count: 17
Case D492 Count: 14
Case D493 Count: 14
Case D494 Count: 7
Case D495 Count: 9
Case D496 Count: 8
Case D497 Count: 11
Case D498 Count: 9
Case D499 Count: 14
Case D500 Count: 5
Case D501 Count: 14
Case D502 Count: 13
Case D503 Count: 7
Case D504 Count: 7
Case D505 Count: 10
Case D506 Count: 14
Case D507 Count: 15
Case D508 Count: 12
Case D509 Count: 12
Case D510 Count: 11
Case D511 Count: 4
Case D512 Count: 17
Case D513 Count: 8
Case D514 Count: 13
Case D515 Count: 9
Case D516 Count: 9
Case D517 Count: 10
Case D518 Count: 8
Case D519 Count: 14
Case D520 Count: 14
Case D521 Count: 13
Case D522 Count: 6
Case D523 Count: 7
Case D524 Count: 9
Case D525 Count: 8
Case D526 Count: 11
Case D527 Count: 5
Case D528 Count: 11
Case D529 Count: 10
Case D530 Count: 8
Case D531 Count: 12
Case D532 Count: 9
Case D533 Count: 9
Case D534 Count: 11
Case D535 Count: 8
Case D536 Count: 6
Case D537 Count: 5
Case D538 Count: 9
Case D539 Count: 8
Case D540 Count: 8
Case D541 Count: 10
Case D542 Count: 6
Case D543 Count: 16
Case D544 Count: 4
Case D545 Count: 9
Case D546 Count: 10
Case D547 Count: 7
Case D548 Count: 5
Case D549 Count: 10
Case D550 Count: 7
Case D551 Count: 10
Case D552 Count: 5
Case D553 Count: 3
Case D554 Count: 14
Case D555 Count: 6
Case D556 Count: 16
Case D557 Count: 8
Case D558 Count: 12
Case D559 Count: 13
Case D560 Count: 10
Case D561 Count: 8
Case D562 Count: 6
Case D563 Count: 7
Case D564 Count: 7
Case D565 Count: 9
Case D566 Count: 7
Case D567 Count: 13
Case D568 Count: 9
Case D569 Count: 10
Case D570 Count: 12
Case D571 Count: 8
Case D572 Count: 6
Case D573 Count: 9
Case D574 Count: 9
Case D575 Count: 5
Case D576 Count: 9
Case D577 Count: 7
Case D578 Count: 10
Case D579 Count: 9
Case D580 Count: 5
Case D581 Count: 5
Case D582 Count: 9
Case D583 Count: 9
Case D584 Count: 9
Case D585 Count: 7
Case D586 Count: 9
Case D587 Count: 8
Case D588 Count: 10
Case D589 Count: 8
Case D590 Count: 7
Case D591 Count: 11
Case D592 Count: 6
Case D593 Count: 9
Case D594 Count: 10
Case D595 Count: 6
Case D596 Count: 5
Case D597 Count: 8
Case D598 Count: 7
Case D599 Count: 7
Case D600 Count: 8
Case D601 Count: 11
Case D602 Count: 7
Case D603 Count: 8
Case D604 Count: 7
Case D605 Count: 7
Case D606 Count: 10
Case D607 Count: 6
Case D608 Count: 6
Case D609 Count: 8
Case D610 Count: 7
Case D611 Count: 9
Case D612 Count: 5
Case D613 Count: 7
Case D614 Count: 10
Case D615 Count: 9
Case D616 Count: 11
Case D617 Count: 7
Case D618 Count: 8
Case D619 Count: 8
Case D620 Count: 8
Case D621 Count: 8
Case D622 Count: 2
Case D623 Count: 6
Case D624 Count: 6
Case D625 Count: 8
Case D626 Count: 9
Case D627 Count: 10
Case D628 Count: 12
Case D629 Count: 6
Case D630 Count: 6
Case D631 Count: 6
Case D632 Count: 11
Case D633 Count: 5
Case D634 Count: 11
Case D635 Count: 6
Case D636 Count: 8
Case D637 Count: 14
Case D638 Count: 7
Case D639 Count: 6
Case D640 Count: 7
Case D641 Count: 8
Case D642 Count: 9
Case D643 Count: 10
Case D644 Count: 6
Case D645 Count: 5
Case D646 Count: 10
Case D647 Count: 10
Case D648 Count: 3
Case D649 Count: 6
Case D650 Count: 10
Case D651 Count: 9
Case D652 Count: 5
Case D653 Count: 5
Case D654 Count: 6
Case D655 Count: 6
Case D656 Count: 8
Case D657 Count: 8
Case D658 Count: 7
Case D659 Count: 5
Case D660 Count: 8
Case D661 Count: 6
Case D662 Count: 7
Case D663 Count: 10
Case D664 Count: 6
Case D665 Count: 6
Case D666 Count: 3
Case D667 Count: 5
Case D668 Count: 8
Case D669 Count: 4
Case D670 Count: 4
Case D671 Count: 8
Case D672 Count: 7
Case D673 Count: 9
Case D674 Count: 4
Case D675 Count: 5
Case D676 Count: 6
Case D677 Count: 6
Case D678 Count: 8
Case D679 Count: 3
Case D680 Count: 2
Case D681 Count: 5
Case D682 Count: 4
Case D683 Count: 5
Case D684 Count: 8
Case D685 Count: 8
Case D686 Count: 4
Case D687 Count: 9
Case D688 Count: 4
Case D689 Count: 7
Case D690 Count: 2
Case D691 Count: 3
Case D692 Count: 2
Case D693 Count: 6
Case D694 Count: 5
Case D695 Count: 8
Case D696 Count: 5
Case D697 Count: 6
Case D698 Count: 2
Case D699 Count: 10
Case D700 Count: 5
Case D701 Count: 5
Case D702 Count: 8
Case D703 Count: 6
Case D704 Count: 5
Case D705 Count: 11
Case D706 Count: 9
Case D707 Count: 4
Case D708 Count: 13
Case D709 Count: 4
Case D710 Count: 8
Case D711 Count: 6
Case D712 Count: 5
Case D713 Count: 5
Case D714 Count: 1
Case D715 Count: 7
Case D716 Count: 4
Case D717 Count: 7
Case D718 Count: 5
Case D719 Count: 8
Case D720 Count: 8
Case D721 Count: 1
Case D722 Count: 3
Case D723 Count: 4
Case D724 Count: 7
Case D725 Count: 6
Case D726 Count: 3
Case D727 Count: 4
Case D728 Count: 7
Case D729 Count: 4
Case D730 Count: 2
Case D731 Count: 2
Case D732 Count: 6
Case D733 Count: 4
Case D734 Count: 8
Case D735 Count: 4
Case D736 Count: 5
Case D737 Count: 5
Case D738 Count: 6
Case D739 Count: 5
Case D740 Count: 3
Case D741 Count: 7
Case D742 Count: 3
Case D743 Count: 5
Case D744 Count: 5
Case D745 Count: 2
Case D746 Count: 6
Case D747 Count: 5
Case D748 Count: 3
Case D749 Count: 5
Case D750 Count: 5
Case D751 Count: 7
Case D752 Count: 4
Case D753 Count: 6
Case D754 Count: 7
Case D755 Count: 6
Case D756 Count: 1
Case D757 Count: 4
Case D758 Count: 2
Case D759 Count: 5
Case D760 Count: 7
Case D761 Count: 6
Case D762 Count: 5
Case D763 Count: 7
Case D764 Count: 3
Case D765 Count: 5
Case D766 Count: 5
Case D767 Count: 6
Case D768 Count: 3
Case D769 Count: 7
Case D770 Count: 4
Case D771 Count: 9
Case D772 Count: 6
Case D773 Count: 1
Case D774 Count: 6
Case D775 Count: 9
Case D776 Count: 6
Case D777 Count: 7
Case D778 Count: 6
Case D779 Count: 4
Case D780 Count: 9
Case D781 Count: 4
Case D782 Count: 3
Case D783 Count: 3
Case D784 Count: 2
Case D785 Count: 4
Case D786 Count: 2
Case D787 Count: 4
Case D788 Count: 4
Case D789 Count: 5
Case D790 Count: 4
Case D791 Count: 2
Case D792 Count: 3
Case D793 Count: 2
Case D794 Count: 5
Case D795 Count: 3
Case D796 Count: 2
Case D797 Count: 7
Case D798 Count: 5
Case D799 Count: 3
Case D800 Count: 2
Case D801 Count: 7
Case D802 Count: 11
Case D803 Count: 9
Case D804 Count: 1
Case D805 Count: 4
Case D806 Count: 6
Case D807 Count: 9
Case D808 Count: 5
Case D809 Count: 2
Case D810 Count: 5
Case D811 Count: 7
Case D812 Count: 3
Case D813 Count: 4
Case D814 Count: 8
Case D815 Count: 5
Case D816 Count: 4
Case D817 Count: 3
Case D818 Count: 4
Case D819 Count: 6
Case D820 Count: 1
Case D821 Count: 6
Case D822 Count: 4
Case D823 Count: 11
Case D824 Count: 5
Case D825 Count: 3
Case D826 Count: 4
Case D827 Count: 4
Case D828 Count: 3
Case D829 Count: 5
Case D830 Count: 6
Case D831 Count: 4
Case D832 Count: 4
Case D833 Count: 6
Case D834 Count: 8
Case D835 Count: 4
Case D836 Count: 3
Case D837 Count: 3
Case D838 Count: 3
Case D839 Count: 7
Case D840 Count: 3
Case D841 Count: 3
Case D842 Count: 2
Case D843 Count: 5
Case D844 Count: 1
Case D845 Count: 2
Case D846 Count: 2
Case D847 Count: 1
Case D848 Count: 1
Case D849 Count: 8
Case D850 Count: 9
Case D851 Count: 1
Case D852 Count: 4
Case D853 Count: 5
Case D854 Count: 7
Case D855 Count: 6
Case D856 Count: 6
Case D857 Count: 1
Case D858 Count: 2
Case D859 Count: 4
Case D860 Count: 5
Case D861 Count: 3
Case D862 Count: 4
Case D863 Count: 4
Case D864 Count: 2
Case D865 Count: 2
Case D866 Count: 1
Case D867 Count: 6
Case D868 Count: 3
Case D869 Count: 5
Case D870 Count: 4
Case D871 Count: 3
Case D872 Count: 9
Case D873 Count: 3
Case D874 Count: 5
Case D875 Count: 5
Case D876 Count: 3
Case D877 Count: 8
Case D878 Count: 1
Case D879 Count: 6
Case D880 Count: 3
Case D881 Count: 6
Case D882 Count: 4
Case D883 Count: 4
Case D884 Count: 3
Case D885 Count: 4
Case D886 Count: 4
Case D887 Count: 3
Case D888 Count: 4
Case D889 Count: 3
Case D890 Count: 2
Case D891 Count: 1
Case D892 Count: 4
Case D893 Count: 1
Case D894 Count: 3
Case D895 Count: 1
Case D896 Count: 4
Case D897 Count: 8
Case D898 Count: 2
Case D899 Count: 4
Case D900 Count: 3
Case D901 Count: 3
Case D902 Count: 2
Case D903 Count: 5
Case D904 Count: 4
Case D905 Count: 4
Case D906 Count: 1
Case D907 Count: 1
Case D908 Count: 4
Case D909 Count: 1
Case D910 Count: 1
Case D911 Count: 2
Case D912 Count: 5
Case D913 Count: 3
Case D915 Count: 8
Case D916 Count: 7
Case D917 Count: 6
Case D918 Count: 4
Case D919 Count: 6
Case D921 Count: 5
Case D922 Count: 1
Case D923 Count: 1
Case D924 Count: 3
Case D925 Count: 3
Case D926 Count: 1
Case D927 Count: 2
Case D928 Count: 2
Case D929 Count: 3
Case D930 Count: 2
Case D931 Count: 3
Case D932 Count: 6
Case D933 Count: 4
Case D934 Count: 6
Case D935 Count: 4
Case D936 Count: 3
Case D937 Count: 2
Case D938 Count: 3
Case D939 Count: 2
Case D940 Count: 3
Case D941 Count: 7
Case D942 Count: 2
Case D943 Count: 5
Case D944 Count: 5
Case D945 Count: 3
Case D946 Count: 4
Case D947 Count: 4
Case D948 Count: 2
Case D949 Count: 6
Case D950 Count: 1
Case D951 Count: 2
Case D952 Count: 5
Case D953 Count: 4
Case D954 Count: 4
Case D955 Count: 2
Case D956 Count: 4
Case D957 Count: 5
Case D958 Count: 7
Case D959 Count: 3
Case D960 Count: 2
Case D961 Count: 3
Case D962 Count: 1
Case D963 Count: 3
Case D964 Count: 5
Case D965 Count: 4
Case D966 Count: 3
Case D967 Count: 2
Case D968 Count: 1
Case D969 Count: 2
Case D970 Count: 7
Case D971 Count: 3
Case D972 Count: 2
Case D973 Count: 3
Case D974 Count: 2
Case D976 Count: 2
Case D977 Count: 2
Case D978 Count: 5
Case D979 Count: 2
Case D980 Count: 1
Case D981 Count: 1
Case D982 Count: 2
Case D983 Count: 5
Case D984 Count: 7
Case D985 Count: 3
Case D986 Count: 3
Case D987 Count: 2
Case D988 Count: 2
Case D989 Count: 3
Case D990 Count: 5
Case D991 Count: 3
Case D992 Count: 4
Case D993 Count: 2
Case D994 Count: 3
Case D995 Count: 3
Case D996 Count: 6
Case D997 Count: 3
Case D998 Count: 2
Case D999 Count: 1
Case D1000 Count: 2
Case D1001 Count: 6
Case D1002 Count: 3
Case D1003 Count: 3
Case D1004 Count: 2
Case D1005 Count: 2
Case D1006 Count: 4
Case D1007 Count: 5
Case D1008 Count: 2
Case D1009 Count: 1
Case D1010 Count: 1
Case D1011 Count: 2
Case D1012 Count: 4
Case D1013 Count: 6
Case D1014 Count: 1
Case D1015 Count: 2
Case D1016 Count: 3
Case D1017 Count: 4
Case D1018 Count: 1
Case D1019 Count: 1
Case D1020 Count: 4
Case D1021 Count: 2
Case D1022 Count: 4
Case D1023 Count: 3
Case D1024 Count: 4
Case D1025 Count: 2
Case D1027 Count: 7
Case D1028 Count: 6
Case D1029 Count: 5
Case D1030 Count: 5
Case D1031 Count: 2
Case D1032 Count: 4
Case D1033 Count: 1
Case D1034 Count: 5
Case D1035 Count: 3
Case D1036 Count: 2
Case D1038 Count: 1
Case D1039 Count: 2
Case D1040 Count: 3
Case D1041 Count: 1
Case D1042 Count: 2
Case D1043 Count: 2
Case D1044 Count: 3
Case D1045 Count: 4
Case D1046 Count: 4
Case D1047 Count: 1
Case D1048 Count: 5
Case D1049 Count: 2
Case D1050 Count: 2
Case D1051 Count: 6
Case D1052 Count: 4
Case D1054 Count: 4
Case D1055 Count: 3
Case D1056 Count: 3
Case D1057 Count: 1
Case D1060 Count: 1
Case D1061 Count: 1
Case D1062 Count: 5
Case D1063 Count: 2
Case D1064 Count: 4
Case D1065 Count: 3
Case D1066 Count: 3
Case D1070 Count: 4
Case D1071 Count: 4
Case D1072 Count: 2
Case D1073 Count: 2
Case D1074 Count: 5
Case D1075 Count: 3
Case D1076 Count: 3
Case D1077 Count: 1
Case D1078 Count: 3
Case D1079 Count: 2
Case D1080 Count: 4
Case D1081 Count: 2
Case D1083 Count: 1
Case D1085 Count: 3
Case D1086 Count: 2
Case D1087 Count: 1
Case D1088 Count: 4
Case D1089 Count: 2
Case D1090 Count: 3
Case D1091 Count: 1
Case D1092 Count: 1
Case D1093 Count: 3
Case D1094 Count: 4
Case D1096 Count: 1
Case D1097 Count: 2
Case D1098 Count: 5
Case D1100 Count: 3
Case D1101 Count: 5
Case D1102 Count: 4
Case D1103 Count: 2
Case D1104 Count: 1
Case D1106 Count: 1
Case D1107 Count: 1
Case D1108 Count: 2
Case D1109 Count: 3
Case D1110 Count: 2
Case D1111 Count: 2
Case D1113 Count: 3
Case D1114 Count: 5
Case D1115 Count: 4
Case D1116 Count: 2
Case D1117 Count: 2
Case D1119 Count: 3
Case D1120 Count: 1
Case D1121 Count: 2
Case D1122 Count: 1
Case D1123 Count: 4
Case D1124 Count: 3
Case D1125 Count: 4
Case D1126 Count: 1
Case D1127 Count: 3
Case D1128 Count: 1
Case D1129 Count: 3
Case D1131 Count: 1
Case D1132 Count: 5
Case D1133 Count: 5
Case D1135 Count: 2
Case D1136 Count: 1
Case D1137 Count: 1
Case D1138 Count: 5
Case D1139 Count: 2
Case D1140 Count: 2
Case D1141 Count: 3
Case D1142 Count: 3
Case D1143 Count: 3
Case D1144 Count: 4
Case D1145 Count: 1
Case D1147 Count: 4
Case D1149 Count: 3
Case D1150 Count: 2
Case D1151 Count: 3
Case D1152 Count: 4
Case D1154 Count: 6
Case D1155 Count: 4
Case D1156 Count: 2
Case D1157 Count: 2
Case D1158 Count: 3
Case D1159 Count: 2
Case D1160 Count: 1
Case D1161 Count: 3
Case D1162 Count: 1
Case D1163 Count: 3
Case D1164 Count: 3
Case D1165 Count: 3
Case D1166 Count: 3
Case D1167 Count: 3
Case D1168 Count: 2
Case D1169 Count: 1
Case D1170 Count: 4
Case D1171 Count: 4
Case D1172 Count: 1
Case D1173 Count: 3
Case D1175 Count: 5
Case D1176 Count: 5
Case D1178 Count: 1
Case D1179 Count: 4
Case D1180 Count: 4
Case D1181 Count: 4
Case D1182 Count: 3
Case D1183 Count: 1
Case D1184 Count: 1
Case D1185 Count: 3
Case D1186 Count: 1
Case D1187 Count: 3
Case D1188 Count: 2
Case D1189 Count: 3
Case D1190 Count: 3
Case D1191 Count: 1
Case D1192 Count: 4
Case D1193 Count: 3
Case D1194 Count: 2
Case D1195 Count: 3
Case D1196 Count: 2
Case D1197 Count: 1
Case D1198 Count: 2
Case D1199 Count: 2
Case D1200 Count: 2
Case D1202 Count: 6
Case D1203 Count: 1
Case D1204 Count: 3
Case D1205 Count: 1
Case D1206 Count: 1
Case D1207 Count: 2
Case D1208 Count: 2
Case D1209 Count: 5
Case D1210 Count: 2
Case D1211 Count: 4
Case D1212 Count: 1
Case D1213 Count: 3
Case D1214 Count: 1
Case D1215 Count: 1
Case D1216 Count: 4
Case D1217 Count: 6
Case D1218 Count: 3
Case D1219 Count: 1
Case D1220 Count: 1
Case D1221 Count: 3
Case D1222 Count: 3
Case D1223 Count: 2
Case D1226 Count: 1
Case D1227 Count: 1
Case D1228 Count: 2
Case D1230 Count: 4
Case D1231 Count: 2
Case D1233 Count: 2
Case D1234 Count: 1
Case D1235 Count: 6
Case D1237 Count: 1
Case D1238 Count: 7
Case D1239 Count: 2
Case D1240 Count: 1
Case D1241 Count: 2
Case D1242 Count: 2
Case D1243 Count: 2
Case D1244 Count: 1
Case D1245 Count: 4
Case D1246 Count: 6
Case D1247 Count: 3
Case D1248 Count: 2
Case D1249 Count: 4
Case D1250 Count: 1
Case D1251 Count: 4
Case D1252 Count: 1
Case D1253 Count: 1
Case D1255 Count: 1
