Elliptic curve parameters:
name = secp256k1
mode = test
p = 100003
a = 0
b = 2
g = (20002, 57568)
n = 99667

Using legacy P2PKH preimage for signing.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
D0           31325       6611        24714       52178       52426       56764       60074       47366       10472       -           -           0.631302521008403361     -                           -           
D4           54815       55531       98951       76117       57461       8719        60074       58442       12211       -           -           4.547620997461305380     -                           -           
D3           27421       25922       1499        37474       20194       30434       35498       35744       7315        -           -           3.543677375256322624     -                           -           
D323         37433       90892       46208       38981       393         36872       51883       69212       281         -           -           323.4590747330960854     -                           -           
D44          23363       93601       29429       30451       70062       44212       51883       13793       2099        -           -           44.59313959028108623     -                           -           
D0           28643       5383        23260       43853       121         17660       39601       55232       13433       -           -           0.400729546638874413     -                           -           
D28          47842       97038       50471       52776       61053       63050       39601       28431       3436        -           -           28.24155995343422584     -                           -           
D2           49497       57861       91303       76762       22544       29014       39601       81318       22232       -           -           2.602599856063332133     -                           -           
D2           59729       19113       40616       72688       68034       1718        98993       16881       7893        -           -           2.421512732801216267     -                           HYP-005     
D6           52273       69108       82832       93930       92361       27680       4790        54967       10616       -           -           6.509796533534287867     -                           -           
D46          65260       50295       14965       74428       6447        82735       31415       72729       1084        -           -           46.39760147601476014     -                           HYP-005     
D94          58756       11706       47050       73414       20971       44602       31415       87729       124         -           -           94.40322580645161290     -                           -           
D4           47299       82538       64428       77552       17761       36025       94902       68982       17046       -           -           4.842074386952950838     -                           -           
D15          45979       82164       63482       86779       58850       36012       94902       28213       5179        -           -           15.86483877196369955     -                           -           
D3           49593       98435       50825       74440       39950       87145       94902       42152       24746       -           -           3.977814596298391659     -                           -           
D17          36876       51765       84778       39961       2617        64835       94902       21766       2941        -           -           17.60115606936416185     -                           -           
D14          25258       97528       27397       43947       88407       6555        94902       1620        6569        -           -           14.84670421677576495     -                           -           
D22          88931       23429       65502       95208       90216       41814       94902       96195       1053        -           -           22.24976258309591642     -                           -           
D9           74433       21015       53418       78680       58246       49443       82617       84327       2234        -           -           9.406893464637421665     -                           -           
D7           64058       34683       29375       70021       63871       41448       82617       90269       4428        -           -           7.832655826558265582     -                           -           
D22          36672       81655       54684       41390       58317       72357       82617       28235       3646        -           -           22.39577619308831596     -                           HYP-005     
D6           84203       56027       28176       99426       92504       33714       58042       69869       8088        -           -           6.927176063303659742     -                           -           
D0           32520       3055        29465       37946       77724       54794       58042       95311       5390        -           -           0.566790352504638218     -                           -           
D5           36983       33600       3383        67350       94452       44326       39609       82269       6616        -           -           5.078597339782345828     -                           -           
D3           47953       40793       7160        83633       71543       63570       39609       42351       12273       -           -           3.323800211847144137     -                           HYP-005     
D5           52078       61668       90077       72802       47803       57369       39609       31384       10630       -           -           5.801317027281279397     -                           -           
D1           64965       35799       29166       88167       92787       84313       94906       47467       18561       -           -           1.928721512849523193     -                           -           
D1           36416       23148       13268       61020       91608       56127       94906       77564       11812       -           -           1.959701997968167964     -                           -           
D35          42855       28099       14756       53371       26006       80112       8886        52387       791         -           -           35.52338811630847029     -                           -           
D0           68009       12879       55130       85704       9177        20047       8886        12024       14924       -           -           0.862972393460198338     -                           -           
D4           54743       54719       24          97593       28959       53177       80580       69193       11893       -           -           4.600941730429664508     -                           -           
D6           36878       44128       92417       44493       76338       42729       80580       27836       6418        -           -           6.875662200062324711     -                           -           
D10          24791       90826       33632       41307       79053       80862       80580       59204       8275        -           -           10.97595166163141994     -                           -           
D91          43896       40497       3399        87349       22786       18143       76485       82037       443         -           -           91.41534988713318284     -                           -           
D0           29051       7451        21600       48874       37905       3572        76485       60087       9228        -           -           0.807433896835717381     -                           -           
D15          56923       39469       17454       63717       17160       49541       76485       15992       2571        -           -           15.35161415791520809     -                           HYP-005     
D55          43224       90800       52091       64018       82761       38151       92870       9439        1636        -           -           55.50122249388753056     -                           -           
D1           57903       19301       38602       80762       40533       65768       92870       92485       12185       -           -           1.583996717275338531     -                           -           
D0           44076       4186        39890       70750       15354       44340       92870       93176       17402       -           -           0.240547063555913113     -                           -           
D15          69291       15655       53636       70775       5557        98496       92870       15499       1027        -           -           15.24342745861733203     -                           -           
D9           84956       12014       72942       94248       78607       53492       92870       46293       1328        -           -           9.046686746987951807     -                           -           
D33          65522       67234       97955       67712       23435       7101        80584       53496       2012        -           -           33.41650099403578528     -                           -           
D2           57502       53981       3521        77194       25352       2181        80584       81243       18118       -           -           2.979412738712882216     -                           -           
D3           25364       22769       2595        44638       14941       75462       15048       72372       6090        -           -           3.738752052545155993     -                           -           
D9           51087       43841       7246        97573       28412       94384       15048       68199       4601        -           -           9.528580743316670289     -                           -           
D1           53903       16658       37245       72775       30985       42124       15048       94106       16159       -           -           1.030880623800977783     -                           -           
D3           54993       86438       68222       83041       55804       58699       80587       82212       26945       -           -           3.207942104286509556     -                           -           
D31          62254       99146       62775       65730       87308       13825       80587       55031       3162        -           -           31.35547122074636306     -                           HYP-005     
D29          24354       56781       67240       46776       54943       26206       80587       81274       1932        -           -           29.38975155279503105     -                           -           
D21          33030       73568       59129       62715       12407       52614       72399       2448        3345        -           -           21.99342301943198804     -                           -           
D2           62914       86979       75602       96696       94660       89257       72399       24347       29132       -           -           2.985685843745709185     -                           -           
D690         92542       52504       40038       93009       73010       97652       43728       41907       76          -           -           690.8421052631578947     -                           -           
D2           52006       43422       8584        86968       96773       21460       58064       69070       17044       -           -           2.547641398732691856     -                           -           
D3           73189       25542       47647       95059       60872       4794        84695       2237        7579        -           -           3.370101596516690856     -                           -           
D9           20260       3535        16725       30202       63299       88304       84695       19833       376         -           -           9.401595744680851063     -                           -           
D4           63334       65929       97072       79815       23885       81936       84699       99265       13891       -           -           4.746166582679432726     -                           -           
D131         8465        37453       70679       11192       12731       66897       39647       29384       284         -           -           131.8767605633802816     -                           -           
D1           64984       59373       5611        99536       40903       99109       39647       36069       30432       -           -           1.951005520504731861     -                           -           
D4           40298       60736       79229       65999       97328       15610       19168       51235       14597       -           -           4.160854970199356032     -                           -           
D37          22919       82143       40443       29824       12182       67058       82663       46764       2204        -           -           37.26996370235934664     -                           HYP-005     
D14          38198       22592       15606       56540       44711       24018       82663       5317        1514        -           -           14.92206076618229854     -                           -           
D1           47377       32088       15289       72988       1493        60530       82663       13573       21766       -           -           1.474225856840944592     -                           -           
D1           61795       21136       40659       86696       53790       85368       17129       44807       11993       -           -           1.762361377470190944     -                           -           
D1           45430       11308       34122       80102       46785       46121       17129       30189       10758       -           -           1.051124744376278118     -                           -           
D8           78872       56928       21944       93268       40840       46263       17129       28447       6892        -           -           8.260011607661056297     -                           -           
D3           19182       21603       97246       25699       38998       67264       17129       8166        6148        -           -           3.513825634352635003     -                           -           
D1           48239       8104        40135       59024       75378       86226       82669       96187       5099        -           -           1.589331241419886252     -                           -           
D106         25572       67494       57745       50508       34201       11865       82669       49563       636         -           -           106.1226415094339622     -                           -           
D2           75359       27340       48019       91579       32213       85719       82669       12349       10479       -           -           2.609027578967458727     -                           -           
D0           55301       9908        45393       83302       22707       47535       8941        19638       27300       -           -           0.362930402930402930     -                           -           
D31          34871       75400       59138       40283       36361       52736       8941        92578       2399        -           -           31.42976240100041684     -                           -           
D17          64271       69947       93991       94387       79965       13760       8941        47250       4039        -           -           17.31790047041346868     -                           HYP-005     
D1           21348       6255        15093       26926       90334       90320       10991       48247       4614        -           -           1.355656697009102730     -                           HYP-005     
D63          49792       39224       10568       74380       24901       49066       753         38642       616         -           -           63.67532467532467532     -                           -           
D14          75715       79947       95435       81127       46086       48010       753         74074       5359        -           -           14.91826833364433663     -                           -           
D136         47963       72008       75622       57450       66951       47224       753         68774       528         -           -           136.3787878787878787     -                           -           
D1           55674       33859       21815       87848       91369       91537       753         27465       23500       -           -           1.440808510638297872     -                           -           
D6           34915       73435       61147       59331       51462       13103       49908       18069       10499       -           -           6.994475664348985617     -                           -           
D1           35626       30752       4874        55455       42645       28117       49908       77486       15797       -           -           1.946698740267139330     -                           -           
D5           43260       57313       85614       75727       82542       99261       49908       26559       10793       -           -           5.310201056240155656     -                           HYP-005     
D5           39379       73748       65298       64667       86896       57816       49908       69264       14091       -           -           5.233695266482151728     -                           -           
D7           81508       75926       5582        99279       6603        62822       29428       27332       10424       -           -           7.283768227168073676     -                           -           
D3           59574       51746       7828        74901       35412       93784       29428       48833       13593       -           -           3.806812329875671301     -                           -           
D4           51255       93996       56926       79659       1975        65543       29428       39763       22851       -           -           4.113430484442693974     -                           -           
D126         33776       32040       1736        67299       41982       71757       29428       19843       253         -           -           126.6403162055335968     -                           -           
D23          69233       36922       32311       73213       51947       13781       758         34348       1573        -           -           23.47234583598219961     -                           -           
D48          35125       78965       55827       40706       80345       2577        758         34623       1639        -           -           48.17876754118364856     -                           -           
D67          67996       41012       26984       70926       83292       50380       758         35975       606         -           -           67.67656765676567656     -                           -           
D7           52230       28824       23406       58297       26041       55548       39670       3882        3694        -           -           7.802923659989171629     -                           -           
D3           47187       43897       3290        59172       24772       32125       29432       73199       11232       -           -           3.908208689458689458     -                           -           
D20          56702       21641       35061       63660       44523       95451       29432       52593       1038        -           -           20.84874759152215799     -                           -           
D6           75069       59438       15631       84470       17964       57650       33530       81084       9262        -           -           6.417404448283308140     -                           -           
D166         43309       83920       59056       48065       42889       22052       33530       88403       505         -           -           166.1782178217821782     -                           -           
D10          45467       75793       69341       83461       84396       18543       33530       56763       7473        -           -           10.14224541683393550     -                           -           
D21          12751       83137       29281       21670       93106       48501       70394       77020       3832        -           -           21.69545929018789144     -                           -           
D16          29796       66322       63141       34955       28592       80897       70394       16323       4001        -           -           16.57635591102224443     -                           -           
D3           66003       40988       25015       83741       48397       23254       70394       32685       12789       -           -           3.204941746813667995     -                           -           
D22          62367       56386       5981        82335       53796       35423       70394       80930       2463        -           -           22.89321965083231831     -                           -           
D3           41748       58104       83311       64182       15577       46053       70394       76995       19314       -           -           3.008387698042870456     -                           -           
D12          76542       96327       79882       93681       64900       30803       6907        10627       7986        -           -           12.06198347107438016     -                           -           
D15          48381       40295       8086        57549       88695       35485       6907        19699       2541        -           -           15.85792994883903974     -                           -           
D51          31488       68819       62336       34838       85576       36233       80638       17982       1338        -           -           51.43423019431988041     -                           -           
D8           85819       50415       35404       99136       6798        85988       80638       95408       5917        -           -           8.520365049856346121     -                           -           
D2           50196       7076        43120       54120       736         40157       78602       15718       3108        -           -           2.276705276705276705     -                           HYP-005     
D4           31115       42905       87877       41780       37404       26903       64267       58007       9785        -           -           4.384772611139499233     -                           -           
D82          37492       84197       52962       55729       22096       84392       60173       36346       1018        -           -           82.70825147347740668     -                           -           
D15          81694       29101       52593       93093       2195        86814       60173       63673       1901        -           -           15.30825881115202525     -                           HYP-005     
D21          89764       60608       29156       94109       76336       38336       58127       45040       2864        -           -           21.16201117318435754     -                           -           
D6           53949       45993       7956        77549       92876       34522       58127       53782       6749        -           -           6.814787375907541858     -                           -           
D22          47397       12652       34745       54089       87999       17959       92945       14691       553         -           -           22.87884267631103074     -                           -           
D5           39527       69738       69456       65554       82241       69293       92945       37710       13500       -           -           5.165777777777777777     -                           -           
D150         6873        86136       20404       13173       8095        27901       62234       53901       573         -           -           150.3246073298429319     -                           HYP-005     
D11          68416       92202       75881       98577       59032       38275       62234       50453       8094        -           -           11.39140103780578206     -                           -           
D6           15147       38586       76228       24447       5052        63510       62234       78960       5847        -           -           6.599281682914315033     -                           -           
D14          78036       36723       41313       88825       4217        47692       62234       64602       2513        -           -           14.61321130123358535     -                           -           
D29          13121       26268       86520       25366       76609       92214       43804       26945       876         -           -           29.98630136986301369     -                           -           
D6           54247       76764       77150       75092       82364       22005       43804       73961       12557       -           -           6.113243609142311061     -                           -           
D2           45233       38940       6293        72676       24239       80369       62240       53287       17790       -           -           2.188870151770657672     -                           -           
D12          10407       51477       58597       16740       54813       37072       62240       6045        4074        -           -           12.63549337260677466     -                           -           
D4           36363       6943        29420       53750       73799       97515       803         66027       1589        -           -           4.369414726242920075     -                           HYP-005     
D12          23761       37432       85996       44458       28765       93262       803         83917       3064        -           -           12.21671018276762402     -                           -           
D205         24449       72508       51608       48546       24815       55356       803         81078       352         -           -           205.9886363636363636     -                           -           
D29          42757       83952       58472       49406       66928       37632       803         22994       2863        -           -           29.32308767027593433     -                           HYP-005     
D6           38092       17813       20279       49856       19040       63823       92966       21154       2800        -           -           6.361785714285714285     -                           HYP-005     
D2           56788       58943       97512       85728       4545        82055       21287       84242       27848       -           -           2.116597242171789715     -                           -           
D11          60064       57500       2564        87604       7943        82337       21287       82672       4984        -           -           11.53691813804173354     -                           -           
D20          72219       69684       2535        95135       18774       74896       68393       48802       3471        -           -           20.07605877268798617     -                           -           
D12          68280       74963       92984       83908       74286       25635       68393       1556        5768        -           -           12.99635922330097087     -                           -           
D18          30928       28073       2855        60312       35354       92869       68393       56634       1544        -           -           18.18199481865284974     -                           -           
D11          80521       56662       23859       99459       83652       93481       76585       88561       4769        -           -           11.88131683791151184     -                           -           
D2           39753       22441       17312       49767       91782       11888       76585       87378       9711        -           -           2.310884563896612089     -                           HYP-005     
D2           54449       57051       97065       84881       94811       78694       17198       57149       24017       -           -           2.375442394970229420     -                           -           
D4           47751       96473       50945       71835       62442       40976       17198       66783       23667       -           -           4.076266531457303418     -                           -           
D13          74422       33464       40958       78655       11147       98771       17198       40569       2461        -           -           13.59772450223486387     -                           -           
D3           50874       66661       83880       84403       83331       8396        17198       53728       17345       -           -           3.843240126837705390     -                           -           
D8           52351       37053       15298       57698       58530       92952       17198       22616       4228        -           -           8.763718070009460737     -                           -           
D3           64005       52317       11688       80664       21493       81544       99119       48410       14028       -           -           3.729469632164242942     -                           -           
D15          62812       60886       1926        70176       30821       4730        99119       57113       3900        -           -           15.61179487179487179     -                           -           
D79          50427       99049       51045       75015       61351       11321       99119       24113       1251        -           -           79.17585931254996003     -                           -           
D1           63179       30424       32755       84450       56793       1523        99119       84040       20637       -           -           1.474245287590250520     -                           -           
D10          81528       65085       16443       92312       38549       89780       35635       81935       6040        -           -           10.77566225165562913     -                           -           
D7           48682       71554       76795       87173       96952       4887        35635       71264       10191       -           -           7.021293298008046315     -                           -           
D12          36336       97592       38411       50694       33617       21173       35635       97894       7620        -           -           12.80734908136482939     -                           -           
D3           45124       54469       90322       73723       46621       95192       47928       57596       16525       -           -           3.296157337367624810     -                           HYP-005     
D71          36884       41633       94918       39153       417         77533       47928       29020       580         -           -           71.78103448275862069     -                           -           
D6           73731       68700       5031        94636       28319       54618       47928       73974       11016       -           -           6.236383442265795207     -                           -           
D0           48403       7389        41014       58546       50961       18129       31544       93530       7831        -           -           0.943557655471842676     -                           -           
D752         86363       26354       60009       86429       58863       32726       31544       17923       35          -           -           752.9714285714285714     -                           -           
D14          4991        27512       77146       8125        20687       98752       31544       78966       1857        -           -           14.81529348411416262     -                           -           
D55          78662       58415       20247       86423       87196       85914       31544       60502       1052        -           -           55.52756653992395437     -                           -           
D652         43997       71107       72557       87885       37510       84431       31544       68419       109         -           -           652.3577981651376146     -                           HYP-005     
D10          36871       94147       42391       46296       71676       48858       54075       67646       8596        -           -           10.95241973010702652     -                           -           
D15          58909       44585       14324       66903       86088       49935       54075       98849       2951        -           -           15.10843781768891901     -                           -           
D4           35830       18214       17616       46389       77498       56928       43839       33767       4153        -           -           4.385745244401637370     -                           -           
D26          40596       93906       46357       49862       7256        12946       43839       93334       3532        -           -           26.58720271800679501     -                           -           
D13          58632       72048       86251       76375       66619       90005       27463       45959       5403        -           -           13.33481399222654081     -                           HYP-005     
D0           68640       4441        64199       84640       10695       37517       27463       58030       4640        -           -           0.957112068965517241     -                           -           
D5           56032       91230       64469       75094       94239       38362       27463       33585       17908       -           -           5.094371230734867098     -                           -           
D44          42876       73023       69520       63495       92422       71801       97095       61606       1638        -           -           44.58058608058608058     -                           -           
D3           49451       2591        46860       50510       20977       81035       97095       44144       737         -           -           3.515603799185888738     -                           -           
D94          1845        54785       46727       3110        13091       56347       97095       98316       580         -           -           94.45689655172413793     -                           -           
D21          74564       55606       18958       92567       7148        87117       97095       1430        2552        -           -           21.78918495297805642     -                           -           
D266         86041       74952       11089       91401       82581       11247       88907       70753       281         -           -           266.7330960854092526     -                           -           
D26          19112       11754       7358        25337       22721       48012       88907       22100       437         -           -           26.89702517162471395     -                           -           
D23          78796       74256       4540        91392       68455       4557        97099       84682       3220        -           -           23.06086956521739130     -                           -           
D124         44352       13237       31115       66475       47961       50796       97099       63519       106         -           -           124.8773584905660377     -                           -           
D0           72968       13799       59169       91453       27901       22190       97099       1065        17513       -           -           0.787928967053046308     -                           -           
D5           55547       27066       28481       62716       26305       13650       97099       1581        5364        -           -           5.045861297539149888     -                           -           
D13          16697       11144       5553        18679       73531       93950       78670       46340       841         -           -           13.25089179548156956     -                           -           
D5           59486       40234       19252       85522       22572       48389       78670       86696       7414        -           -           5.426760183436741300     -                           HYP-005     
D1           49906       22817       27089       87272       93551       24821       78670       84459       12540       -           -           1.819537480063795853     -                           -           
D8           27009       65453       61223       45984       15967       96037       78670       42937       8034        -           -           8.147000248941996514     -                           -           
D0           67725       9163        58562       91045       29705       52764       95057       30553       21085       -           -           0.434574341949253023     -                           -           
D6           20228       19657       571         37644       3489        23235       82770       7947        2812        -           -           6.990398293029871977     -                           -           
D3           57183       66756       90094       95763       25044       72223       82770       71016       18603       -           -           3.588453475245928076     -                           -           
D247         26306       79806       46167       30018       86945       76444       70486       93268       322         -           -           247.8447204968944099     -                           -           
D4           42108       72223       69552       68210       68428       68880       70486       7457        16006       -           -           4.512245407972010496     -                           -           
D1895        21080       68227       52520       42124       17271       74405       41815       69611       36          -           -           1895.194444444444444     -                           -           
D86          22048       93890       27825       43010       37710       26431       41815       80825       1086        -           -           86.45488029465930018     -                           -           
D61          86757       27762       58995       97545       89019       64941       66391       93131       453         -           -           61.28476821192052980     -                           HYP-005     
D5           29483       34797       94353       41189       38375       65406       66391       284         6071        -           -           5.731675177071322681     -                           -           
D1           40933       6913        34020       78087       50907       4947        66391       34869       3779        -           -           1.829319925906324424     -                           -           
D5           56215       60572       95310       71505       32587       17405       66391       53660       10345       -           -           5.855195746737554374     -                           -           
D1           83516       17745       65771       95519       25882       11044       17244       70490       11498       -           -           1.543311880327013393     -                           -           
D2           46626       44291       2335        76164       44316       78645       17244       78714       17088       -           -           2.591935861423220973     -                           -           
C            91123       49856       41267       91129       30318       44912       99560       44217       1           49856       -           -                        -                           -           
C            30897       93768       36796       30934       27326       21783       87384       80573       2           46884       -           -                        -                           -           
C            15925       27298       88294       18579       89870       54201       28053       93896       1           27298       -           -                        -                           -           
C            74581       66733       7848        74611       39036       4013        52635       46922       1           66733       -           -                        -                           -           
C            45798       97449       48016       46863       91273       32160       67129       84944       3           32483       -           -                        -                           -           
C            36245       43298       92614       38377       41721       81154       77375       43842       1           43298       -           -                        -                           -           
C            33239       36765       96141       49856       14213       25199       18122       12695       5           7353        -           -                        -                           -           
C            88168       52260       35908       88369       79239       57816       14096       30403       130         402         -           -                        -                           -           
C            16146       76358       39455       17656       82071       17490       45000       10633       1046        73          -           -                        -                           -           
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

Statistics:

Total Key Count: 1000
Transaction Limit Per Key: 10
Total Transaction Count: 10000
Maximum Transaction Count: 9.867068e+19
Total Cases: 2555
Case A Count: 0
Case B Count: 0
Case C Count: 9
Case D Count: 2546
Case E Count: 0
Case D0 Count: 171
Case D1 Count: 173
Case D2 Count: 187
Case D3 Count: 190
Case D4 Count: 139
Case D5 Count: 117
Case D6 Count: 112
Case D7 Count: 90
Case D8 Count: 75
Case D9 Count: 68
Case D10 Count: 68
Case D11 Count: 61
Case D12 Count: 63
Case D13 Count: 30
Case D14 Count: 49
Case D15 Count: 45
Case D16 Count: 42
Case D17 Count: 35
Case D18 Count: 20
Case D19 Count: 24
Case D20 Count: 22
Case D21 Count: 27
Case D22 Count: 22
Case D23 Count: 30
Case D24 Count: 11
Case D25 Count: 17
Case D26 Count: 19
Case D27 Count: 24
Case D28 Count: 11
Case D29 Count: 13
Case D30 Count: 10
Case D31 Count: 17
Case D32 Count: 9
Case D33 Count: 16
Case D34 Count: 9
Case D35 Count: 13
Case D36 Count: 10
Case D37 Count: 8
Case D38 Count: 8
Case D39 Count: 9
Case D40 Count: 12
Case D41 Count: 5
Case D42 Count: 8
Case D43 Count: 9
Case D44 Count: 11
Case D45 Count: 4
Case D46 Count: 11
Case D47 Count: 4
Case D48 Count: 7
Case D49 Count: 5
Case D50 Count: 7
Case D51 Count: 9
Case D52 Count: 3
Case D53 Count: 4
Case D54 Count: 10
Case D55 Count: 2
Case D56 Count: 4
Case D57 Count: 6
Case D58 Count: 4
Case D59 Count: 5
Case D60 Count: 2
Case D61 Count: 5
Case D62 Count: 4
Case D63 Count: 8
Case D64 Count: 3
Case D65 Count: 2
Case D66 Count: 2
Case D67 Count: 2
Case D68 Count: 2
Case D69 Count: 3
Case D70 Count: 3
Case D71 Count: 5
Case D72 Count: 3
Case D73 Count: 3
Case D74 Count: 3
Case D75 Count: 4
Case D76 Count: 3
Case D78 Count: 6
Case D79 Count: 4
Case D80 Count: 2
Case D81 Count: 3
Case D82 Count: 4
Case D83 Count: 1
Case D84 Count: 1
Case D85 Count: 2
Case D86 Count: 4
Case D88 Count: 4
Case D89 Count: 2
Case D90 Count: 2
Case D91 Count: 7
Case D92 Count: 1
Case D93 Count: 1
Case D94 Count: 6
Case D95 Count: 3
Case D96 Count: 3
Case D97 Count: 1
Case D98 Count: 2
Case D99 Count: 3
Case D100 Count: 2
Case D101 Count: 1
Case D102 Count: 1
Case D103 Count: 1
Case D106 Count: 2
Case D107 Count: 1
Case D108 Count: 1
Case D109 Count: 1
Case D110 Count: 1
Case D111 Count: 3
Case D112 Count: 2
Case D113 Count: 2
Case D115 Count: 3
Case D117 Count: 2
Case D120 Count: 3
Case D121 Count: 1
Case D122 Count: 2
Case D123 Count: 1
Case D124 Count: 1
Case D125 Count: 1
Case D126 Count: 3
Case D127 Count: 1
Case D128 Count: 2
Case D129 Count: 1
Case D130 Count: 3
Case D131 Count: 2
Case D133 Count: 2
Case D134 Count: 1
Case D135 Count: 1
Case D136 Count: 4
Case D137 Count: 2
Case D139 Count: 1
Case D141 Count: 1
Case D142 Count: 3
Case D143 Count: 2
Case D144 Count: 3
Case D145 Count: 1
Case D147 Count: 1
Case D148 Count: 1
Case D150 Count: 2
Case D152 Count: 1
Case D155 Count: 1
Case D157 Count: 1
Case D158 Count: 1
Case D165 Count: 2
Case D166 Count: 2
Case D168 Count: 4
Case D170 Count: 1
Case D171 Count: 1
Case D173 Count: 1
Case D174 Count: 1
Case D175 Count: 1
Case D177 Count: 1
Case D181 Count: 1
Case D183 Count: 3
Case D184 Count: 1
Case D189 Count: 3
Case D190 Count: 1
Case D193 Count: 1
Case D195 Count: 1
Case D198 Count: 2
Case D199 Count: 1
Case D200 Count: 2
Case D201 Count: 3
Case D203 Count: 1
Case D205 Count: 1
Case D207 Count: 3
Case D209 Count: 1
Case D214 Count: 1
Case D219 Count: 1
Case D222 Count: 1
Case D224 Count: 1
Case D225 Count: 1
Case D226 Count: 1
