Elliptic curve parameters:
name = secp256k1
mode = test
p = 100003
a = 0
b = 2
g = (20002, 57568)
n = 99667

Using legacy P2PKH preimage for signing.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
D27          61994       63310       98351       91820       86084       42867       53816       30740       2342        -           -           27.03245089666951323     -                           -           
D172         82089       92912       88844       84419       63052       13518       53816       24199       539         -           -           172.3784786641929499     -                           -           
D15          70563       48784       21779       80186       77038       44058       49723       13189       3202        -           -           15.23547782635852592     -                           -           
D28          73955       44633       29322       83003       32569       9382        49723       86225       1571        -           -           28.41056651814131126     -                           -           
D11          70103       93507       76263       82455       19126       29598       49723       29609       8343        -           -           11.20783890686803308     -                           -           
D2           63352       67231       95788       98857       82858       36697       86589       36521       27847       -           -           2.414299565482816820     -                           -           
D1           58586       25433       33153       91856       95021       54855       86589       28290       25316       -           -           1.004621583188497393     -                           -           
D2           45550       26744       18806       81418       11569       11353       94782       28070       9682        -           -           2.762239206775459615     -                           -           
D6           37085       66580       70172       50180       52438       40793       94782       38752       10895       -           -           6.111060119320789352     -                           -           
D37          58140       81939       75868       72126       24836       95071       10814       25522       2196        -           -           37.31284153005464480     -                           -           
D76          5592        96585       8674        7757        14168       73168       10814       98696       1262        -           -           76.53328050713153724     -                           -           
D8           46147       55432       90382       54116       37318       55756       45631       65547       6302        -           -           8.795937797524595366     -                           -           
D0           49110       6905        42205       78768       89881       18141       88645       25410       19452       -           -           0.354976352046062101     -                           -           
D7           47452       28384       19068       61918       99195       49280       49738       50618       4054        -           -           7.001480019733596448     -                           -           
D249         45178       41425       3753        67684       34902       28364       49738       84          166         -           -           249.5481927710843373     -                           -           
D4           30090       58318       71439       47045       4532        25279       41551       67000       13135       -           -           4.439893414541301865     -                           -           
D2           71979       39350       32629       99210       7609        89974       33360       85696       17517       -           -           2.246389221898726951     -                           -           
D1           65090       2258        62832       71427       35257       3513        33360       37066       1720        -           -           1.312790697674418604     -                           -           
D14          23107       59072       63702       42117       53365       33159       66129       72548       4097        -           -           14.41835489382474981     -                           -           
D50          57977       52284       5693        67468       14383       45483       10834       58156       1031        -           -           50.71193016488845780     -                           -           
D11          93757       9925        83832       95821       60382       30589       10834       1319        877         -           -           11.31698973774230330     -                           -           
D25          31990       58658       72999       36233       30959       5371        10834       2352        2289        -           -           25.62603757099169943     -                           -           
D3461        35307       93462       41512       37512       21570       65818       598         39483       27          -           -           3461.555555555555555     -                           -           
D145         29201       57408       71460       43604       19976       80570       598         86977       395         -           -           145.3367088607594936     -                           -           
D20          67328       59325       8003        72283       27644       48686       598         67109       2913        -           -           20.36560247167868177     -                           -           
D0           30549       1872        28677       50342       34310       93696       598         51225       10756       -           -           0.174042394942357753     -                           -           
D1           65264       7089        58175       85567       99208       45630       68182       44281       4355        -           -           1.627784156142365097     -                           -           
D44          57043       42040       15003       58143       57416       71066       68182       79726       943         -           -           44.58112407211028632     -                           -           
D1           62420       38795       23625       96504       72879       37738       68182       31404       28336       -           -           1.369106437041219649     -                           -           
D2           56078       18995       37083       67752       19592       71793       37471       96692       9382        -           -           2.024621615860157748     -                           -           
D682         41331       89458       51540       82531       43538       78226       37471       47686       131         -           -           682.8854961832061068     -                           -           
D43          32510       83827       48350       42707       91426       96856       37471       62770       1919        -           -           43.68264721208963001     -                           -           
D27          83395       99592       83470       88383       39674       25699       37471       99564       3587        -           -           27.76470588235294117     -                           -           
D5           15961       24815       90813       27602       21424       72472       37471       39279       4320        -           -           5.744212962962962963     -                           -           
D0           53668       2512        51156       86135       80447       88695       37471       57954       21201       -           -           0.118484977123720579     -                           -           
D0           57252       11619       45633       79755       65539       49507       39519       9488        12246       -           -           0.948799608035276825     -                           -           
D3           41810       62790       78687       62882       58000       98558       55910       37170       20738       -           -           3.027775098852348346     -                           -           
D8           11978       47214       64431       18299       52314       16200       55910       3133        5657        -           -           8.346119851511401803     -                           -           
D2           52057       64166       87558       80858       28247       3870        55910       63743       23256       -           -           2.759115927072583419     -                           -           
D3           33519       46416       86770       52345       93543       52315       55910       65287       14693       -           -           3.159055332471244810     -                           -           
D5           60051       44327       15724       85901       67098       16963       55910       70089       8351        -           -           5.307987067417075799     -                           -           
D4           39441       22398       17043       44419       58159       46017       47720       86196       4595        -           -           4.874428726877040261     -                           -           
D8           30535       71857       58345       52781       2561        91982       47720       42837       8289        -           -           8.668958861141271564     -                           -           
D4           42439       96925       45181       65446       7468        40340       47720       70973       19432       -           -           4.987906545903664059     -                           -           
D20          38626       42031       96262       56910       41359       60191       47720       10421       2058        -           -           20.42322643343051506     -                           -           
D7           83143       17853       65290       86029       88896       32471       17005       23770       2335        -           -           7.645824411134903640     -                           -           
D12          14757       59440       54984       24722       7954        82328       17005       4343        4792        -           -           12.40400667779632721     -                           -           
D0           54760       2069        52691       76823       78141       28226       43631       91430       10634       -           -           0.194564604100056422     -                           -           
D146         76423       96038       80052       79129       18432       52071       43631       97585       655         -           -           146.6229007633587786     -                           -           
D0           54543       19430       35113       87983       86210       17702       43631       46140       21103       -           -           0.920722172203004312     -                           -           
D3           20609       1033        19576       40946       95778       24336       25199       47232       272         -           -           3.797794117647058823     -                           -           
D7           39046       40131       98582       47389       82012       96232       25199       60306       5674        -           -           7.072788156503348607     -                           -           
D19          62373       71971       90069       91711       93049       2712        25199       31088       3697        -           -           19.46740600486881255     -                           -           
D14          41370       44790       96247       47741       26979       56073       43636       7549        3144        -           -           14.24618320610687022     -                           -           
D0           35686       2895        32791       58533       19790       78825       43636       29588       12839       -           -           0.225484850845081392     -                           -           
D7           22736       59462       62941       37074       25461       56746       43636       2261        8398        -           -           7.080495356037151702     -                           -           
D6           38045       52292       85420       53313       42965       95959       31348       43053       7509        -           -           6.963909974697030230     -                           -           
D7           6316        22793       83190       9782        29265       98506       31348       33516       2850        -           -           7.997543859649122807     -                           -           
D4           72500       82590       89577       99357       48264       27973       31348       3186        18786       -           -           4.396358990737783455     -                           -           
D6           33290       85915       47042       53295       78154       52576       31348       75901       13285       -           -           6.467068121942039894     -                           -           
D11638       82173       34915       47258       95868       51958       65747       31348       72638       3           -           -           11638.33333333333333     -                           -           
D6           60542       36607       23935       71457       67641       29746       47735       17137       5967        -           -           6.134908664320429026     -                           -           
D21          45713       73783       71597       66867       11107       95976       47735       62515       3405        -           -           21.66901615271659324     -                           -           
D66          53443       67865       85245       59996       45675       39687       68217       36126       1019        -           -           66.59960745829244357     -                           -           
D6           37134       24781       12353       70718       98098       82979       12922       810         3550        -           -           6.980563380281690140     -                           -           
D260         75457       28446       47011       75821       34074       36211       12922       48053       109         -           -           260.9724770642201834     -                           -           
D3           71163       75778       95052       96147       49638       62979       12922       632         21195       -           -           3.575277188016041519     -                           -           
D115         61497       65297       95867       91963       38058       63040       53883       54481       565         -           -           115.5699115044247787     -                           -           
D47          87488       72736       14752       91069       27291       44273       53883       9969        1544        -           -           47.10880829015544041     -                           -           
D1           39506       1715        37791       43768       2008        95718       53883       23776       1148        -           -           1.493902439024390243     -                           -           
D7           27368       83576       43459       43428       56188       68995       66169       68868       11308       -           -           7.390873717721966749     -                           -           
D1           53746       25898       27848       71817       89317       48151       66170       6199        17604       -           -           1.471142922063167461     -                           -           
D5           67632       54761       12871       86682       54971       94184       66170       91520       10482       -           -           5.224289257775233734     -                           -           
D6           36513       51842       84338       65539       8377        15106       66170       67597       7487        -           -           6.924268732469613997     -                           -           
D15          28308       46207       81768       40967       97718       55770       80511       64205       2990        -           -           15.45384615384615384     -                           -           
D36          44718       12530       32188       45062       84410       96744       642         24052       342         -           -           36.63742690058479532     -                           -           
D7           55337       70718       84286       78326       48312       42429       642         36735       9359        -           -           7.556149161235174698     -                           -           
D15          52310       99107       52870       98079       8256        54807       642         82090       6541        -           -           15.15165876777251184     -                           -           
D104         74820       43012       31808       75344       65258       57497       642         28744       412         -           -           104.3980582524271844     -                           -           
D67          41105       52362       88410       46867       19624       94748       55945       75789       771         -           -           67.91439688715953307     -                           -           
D16          62327       58578       3749        70723       29447       25844       55945       37859       3555        -           -           16.47763713080168776     -                           -           
D39          58474       66032       92109       86868       59118       26433       60041       20795       1686        -           -           39.16488730723606168     -                           -           
D75          42100       63487       78280       52416       68185       93283       60041       42740       836         -           -           75.94138755980861244     -                           -           
D4           42646       28088       14558       78479       82827       85677       60041       65717       6813        -           -           4.122706590341993248     -                           -           
D9           73503       32054       41449       77632       30714       60405       88716       94502       3310        -           -           9.683987915407854984     -                           -           
D15          34705       57427       76945       65627       57841       16052       88716       13126       3783        -           -           15.18028020089875760     -                           -           
D47          78281       81938       96010       91041       9991        4977        47757       6243        1721        -           -           47.61069145845438698     -                           -           
D8           39898       57845       81720       72660       74193       90415       47757       66788       7136        -           -           8.106081838565022421     -                           -           
D4           35050       51460       83257       58734       36186       25881       8844        45238       11366       -           -           4.527538272039415801     -                           -           
D15          15157       58733       56091       20811       17548       3994        8844        76821       3849        -           -           15.25928812678617822     -                           -           
D2           50224       20232       29992       70618       49457       44153       8844        28536       9436        -           -           2.144128868164476473     -                           -           
D38          26791       89152       37306       51249       21366       86053       55951       27974       2333        -           -           38.21345906558079725     -                           -           
D77          64107       97282       66492       69345       83994       34335       55951       32063       1251        -           -           77.76338928856914468     -                           -           
D0           49442       11191       38251       82537       45857       4779        662         56905       16347       -           -           0.684590444729919862     -                           -           
D4           54843       55974       98536       97483       53462       47505       88727       51600       12203       -           -           4.586904859460788330     -                           -           
D32          11938       86197       25408       21242       53369       46210       96921       77421       2634        -           -           32.72475322703113135     -                           -           
D3           49598       27861       21737       91115       6681        81973       8859        49323       8081        -           -           3.447716866724415295     -                           -           
D5           30184       58038       71813       40316       28977       25502       8859        57755       9920        -           -           5.850604838709677419     -                           -           
D11          67175       90757       76085       86868       18953       62493       82588       15502       8096        -           -           11.21010375494071146     -                           -           
D3           66318       25071       41247       81220       84514       5763        82588       77960       6710        -           -           3.736363636363636363     -                           -           
D41          49760       81289       68138       97542       74288       25393       6814        24404       1978        -           -           41.09656218402426693     -                           -           
D14          35238       80518       54387       45163       89994       65784       6814        16529       5463        -           -           14.73878821160534504     -                           -           
D0           46910       17082       29828       73072       49888       84549       6814        55176       20748       -           -           0.823308270676691729     -                           -           
D1           68386       11369       57017       99160       83398       63498       6814        49891       6838        -           -           1.662620649312664521     -                           -           
D4           45600       10936       34664       51724       72006       39078       51871       11854       2732        -           -           4.002928257686676427     -                           -           
D9           14461       17558       96570       20782       25584       21279       51871       97042       1819        -           -           9.652556349642660802     -                           -           
D2           58338       18448       39890       84403       14587       8772        66209       82170       6208        -           -           2.971649484536082474     -                           -           
D108         52506       86384       65789       62848       58283       84464       66209       66160       796         -           -           108.5226130653266331     -                           -           
D2           61149       62044       98772       96638       59546       71057       674         1089        25660       -           -           2.417926734216679657     -                           -           
D3           47810       44469       3341        82972       58156       50565       674         14412       12648       -           -           3.515891840607210626     -                           -           
D1           69653       42379       27274       93539       41331       16101       674         3623        21881       -           -           1.936794479228554453     -                           -           
D4           70314       40329       29985       85747       28443       44477       674         46697       8582        -           -           4.699254253087858308     -                           -           
D5           59295       21666       37629       70372       97257       59771       674         30925       3910        -           -           5.541176470588235294     -                           -           
D5           61586       28709       32877       72800       96732       56855       31395       13132       5516        -           -           5.204677302393038433     -                           -           
D0           58845       5017        53828       94333       74728       5839        31395       80404       23357       -           -           0.214796420773215738     -                           -           
D2           43599       7390        36209       84197       83572       31830       31395       48641       3001        -           -           2.462512495834721759     -                           HYP-005     
D6           19138       15319       3819        27493       23442       201         31395       94740       2428        -           -           6.309308072487644151     -                           -           
D15          25252       53334       71585       47142       91005       59873       43686       94414       3362        -           -           15.86377156454491374     -                           -           
D1           24735       5233        19502       45844       15275       39922       98984       31163       3626        -           -           1.443188086045228902     -                           -           
D42          72267       73428       98506       76676       29197       64885       98984       72842       1723        -           -           42.61636680208937899     -                           -           
D158         55636       93493       61810       58874       60026       87039       98984       8624        590         -           -           158.4627118644067796     -                           -           
D13          41398       71146       69919       53440       3214        52486       98984       63035       5272        -           -           13.49506828528072837     -                           -           
D103         70478       32642       37836       82172       43654       52929       76456       18083       314         -           -           103.9554140127388535     -                           -           
D2           59944       70337       89274       93553       72403       98417       4778        94616       26335       -           -           2.670856274919308904     -                           -           
D13          38119       51302       86484       55314       90390       30817       4778        96331       3729        -           -           13.75757575757575757     -                           -           
D3           32364       37578       94453       54302       41006       97160       94893       99595       10426       -           -           3.604258584308459620     -                           -           
D18          60981       42562       18419       72711       36379       90439       94893       47921       2331        -           -           18.25911625911625911     -                           -           
D28          20829       11548       9281        27639       14092       24070       94893       92963       399         -           -           28.94235588972431077     -                           -           
D0           50311       13811       36500       86783       56645       94339       70318       46525       13839       -           -           0.997976732422862923     -                           -           
D11          61935       60502       1433        71386       43535       77787       70318       15933       5229        -           -           11.57047236565308854     -                           -           
D23          48515       47812       703         50628       75465       45355       70318       48872       2029        -           -           23.56431739773287333     -                           -           
D4           58803       81047       77423       98391       64880       94487       68271       19079       19215       -           -           4.217902680197762165     -                           -           
D119         52397       45095       7302        65402       48894       91641       68271       97126       377         -           -           119.6153846153846153     -                           -           
D21          44614       20314       24300       48252       58934       14166       68271       80175       958         -           -           21.20459290187891440     -                           -           
D1           44205       6575        37630       82839       70032       48097       68271       50817       5571        -           -           1.180218991204451624     -                           -           
D10          89578       50071       39507       96092       93842       30799       96944       33151       4896        -           -           10.22691993464052287     -                           -           
D0           38710       3446        35264       54095       72303       15576       6834        62727       7940        -           -           0.434005037783375314     -                           -           
D12          37274       47854       89087       70756       87841       38509       6834        68497       3792        -           -           12.61972573839662447     -                           -           
D9           49653       50507       98813       64427       92928       4590        6834        52673       5331        -           -           9.474207465766272744     -                           -           
D4           44502       31897       12605       62950       46837       44050       99000       69106       7606        -           -           4.193662897712332369     -                           -           
D4           55098       56044       98721       98789       40356       9370        99000       60746       11407       -           -           4.913123520645217848     -                           -           
D7           71966       42642       29324       93942       69183       14860       99003       10049       6038        -           -           7.062272275587943027     -                           -           
D7           76159       79193       96633       92667       4641        95306       99003       77543       10127       -           -           7.819986175570257726     -                           -           
D16          43096       82826       59937       81049       36661       53654       99003       60717       5143        -           -           16.10460820532762978     -                           -           
D42          69737       26207       43530       77417       80590       93310       99003       91714       617         -           -           42.47487844408427876     -                           -           
D9           55967       41816       14151       66298       67621       16917       35517       53244       4312        -           -           9.697588126159554731     -                           -           
D89          98597       12774       85823       98866       4647        98573       35517       40217       143         -           -           89.32867132867132867     -                           -           
D2           69574       45696       23878       96441       10754       87396       35517       23174       15840       -           -           2.884848484848484848     -                           -           
D13          39632       63515       75784       74606       88949       27202       90815       62995       4658        -           -           13.63568054959209961     -                           -           
D6           57462       28387       29075       83892       1614        40808       90815       66277       4602        -           -           6.168405041286397218     -                           -           
D4           68059       60455       7604        96040       30827       73663       90815       78130       12097       -           -           4.997520046292469207     -                           -           
D9           58749       68007       90409       84694       90535       24460       25280       98841       6859        -           -           9.915002186907712494     -                           -           
D16          26097       65944       59820       37118       8810        71683       25280       3605        4055        -           -           16.26239210850801479     -                           -           
D141         48149       46846       1303        95968       91533       36331       25280       42047       330         -           -           141.9575757575757575     -                           -           
D7           58243       53494       4749        70943       88886       94733       53959       93200       7443        -           -           7.187155716780867929     -                           -           
D1           72651       13692       58959       88307       62843       54933       53959       85993       10027       -           -           1.365513114590605365     -                           -           
D24          44052       89969       53750       54140       18171       69234       53959       6000        3700        -           -           24.31594594594594594     -                           -           
D61          9019        51801       56885       17193       70408       76561       53959       16451       845         -           -           61.30295857988165680     -                           -           
D0           43130       1008        42122       68536       18332       3679        8902        68112       17724       -           -           0.056872037914691943     -                           -           
D4           68933       37063       31870       99642       33583       2487        8902        72412       7515        -           -           4.931869594145043246     -                           -           
D224         21232       65505       55394       24722       68688       14850       8902        96216       292         -           -           224.3321917808219178     -                           -           
D6           39641       63377       75931       69025       84291       15831       8902        60220       10257       -           -           6.178902213122745442     -                           -           
D133         68444       56010       12434       85450       3910        49473       8902        61191       420         -           -           133.3571428571428571     -                           -           
D14          28336       53994       74009       34485       58748       98346       45771       73226       3740        -           -           14.43689839572192513     -                           -           
D32          91665       19350       72315       97357       4686        32286       45771       58324       593         -           -           32.63069139966273187     -                           -           
D66          4458        48570       55555       6321        84000       2417        45771       33567       732         -           -           66.35245901639344262     -                           -           
D6           79174       20731       58443       88667       80052       32520       8910        77883       3230        -           -           6.418266253869969040     -                           -           
D8           80421       35866       44555       95684       73453       32694       8912        11055       4106        -           -           8.735021919142717973     -                           -           
D1           57665       24184       33481       93491       25599       77599       8912        12051       21839       -           -           1.107376711387884060     -                           -           
D10          33803       61577       71893       61575       15698       20670       8912        55196       6031        -           -           10.21008124689106284     -                           -           
D16          58887       60915       97639       86466       75007       48569       4824        80689       3729        -           -           16.33547868061142397     -                           -           
D0           49702       8964        40738       85003       49506       66388       21216       5907        14401       -           -           0.622456773835150336     -                           -           
D10          24557       49112       75112       34454       82605       10314       21216       98858       4763        -           -           10.31114843585975225     -                           -           
D8           72737       75402       97002       85426       11043       90514       21216       31036       9292        -           -           8.114722341799397331     -                           -           
D3           44460       82489       61638       68085       12626       58601       17123       67680       20835       -           -           3.959155267578593712     -                           -           
D3           47628       78347       68948       75247       80130       24478       17123       29615       20009       -           -           3.915587985406567044     -                           -           
D32927       93603       98782       94488       93615       99454       66941       17123       12638       3           -           -           32927.33333333333333     -                           -           
D0           63550       6187        57363       99353       57550       78265       17123       87785       27747       -           -           0.222979060799365697     -                           -           
D0           61338       20145       41193       96389       53465       548         17123       11409       26287       -           -           0.766348385133335869     -                           -           
D8           58501       98688       59480       74211       12970       55080       17123       29024       11371       -           -           8.678920059801248790     -                           -           
D9           30553       54044       76176       55399       90830       85856       23272       20013       5707        -           -           9.469773961801296653     -                           -           
D25          22769       69439       52997       25625       44905       79692       23272       4991        2777        -           -           25.00504141159524666     -                           -           
D5           41884       47137       94414       75685       30764       57945       35563       92661       8083        -           -           5.831621922553507361     -                           -           
D0           51833       21298       30535       78321       42438       5434        35563       3683        25345       -           -           0.840323535214046162     -                           -           
D3           27759       13548       14211       51020       96239       95698       35563       40235       4498        -           -           3.012005335704757670     -                           -           
D11          7584        13055       94196       9203        30327       19446       35563       40397       1108        -           -           11.78249097472924187     -                           -           
D9           70504       51714       18790       77720       15689       1663        76525       92892       5560        -           -           9.301079136690647482     -                           -           
D14          38748       92432       45983       71051       58842       19231       76525       77561       6445        -           -           14.34166020170674941     -                           -           
D13          27315       28858       98124       29835       54276       77351       76525       77878       2115        -           -           13.64444444444444444     -                           -           
D88          9643        47546       61764       10212       67434       99543       90869       34636       539         -           -           88.21150278293135436     -                           -           
D5           37748       99584       37831       57141       91881       92248       99065       67345       18355       -           -           5.425442658676110051     -                           -           
D19          32112       77236       54543       60334       88798       94994       99065       38818       3890        -           -           19.85501285347043701     -                           -           
D104         41539       26696       14843       45292       69824       34481       99065       36599       256         -           -           104.28125                -                           -           
D16          35659       30268       5391        39036       56257       65406       99065       284         1889        -           -           16.02329274748544203     -                           -           
D19          35098       7114        27984       52469       27429       47479       99065       78941       356         -           -           19.98314606741573033     -                           -           
D4           48395       24202       24193       55529       4947        21367       49916       84058       5591        -           -           4.328742622071185834     -                           -           
D9           59108       89204       69571       75590       22156       38195       49916       42793       9662        -           -           9.232457048230180086     -                           -           
D1236        73872       80368       93171       77081       82769       16410       49916       56358       65          -           -           1236.430769230769230     -                           -           
D17          31019       92460       38226       43892       45530       52284       49916       41353       5273        -           -           17.53461027877868386     -                           -           
D5           75997       79300       96364       96172       79751       68535       78588       40071       15472       -           -           5.125387797311271975     -                           -           
D65          42089       66055       75701       55784       15335       39279       78588       21907       1004        -           -           65.79183266932270916     -                           -           
D9           49665       24665       25000       73156       40879       860         60163       78344       2683        -           -           9.193067461796496459     -                           -           
D6           33492       32095       1397        42990       43452       14768       60163       99170       4998        -           -           6.421568627450980392     -                           -           
D5           23493       55632       67528       37380       86863       25124       60163       3732        9606        -           -           5.791380387257963772     -                           -           
D99          45439       39795       5644        56699       68101       23221       60163       3835        399         -           -           99.73684210526315789     -                           -           
D3           60753       83033       77387       97574       91845       63595       60163       99083       23932       -           -           3.469538692963396289     -                           -           
D6           32277       5470        26807       33846       38746       22699       4868        92228       897         -           -           6.098104793756967670     -                           -           
D4           51661       71117       80211       88521       68452       94597       92935       35139       14801       -           -           4.804878048780487804     -                           -           
D72          20353       67389       52631       39777       22461       9014        27402       42242       929         -           -           72.53928955866523143     -                           -           
D32          44750       56868       87549       51913       12890       47255       27402       39098       1772        -           -           32.09255079006772009     -                           -           
D19          41632       98351       42948       78193       69884       2370        27402       47737       5071        -           -           19.39479392624728850     -                           -           
D1           82902       9383        73519       93421       24984       74750       82699       39043       9269        -           -           1.012299061387420433     -                           -           
D29          5352        8763        96256       7877        79842       14232       41740       7988        302         -           -           29.01655629139072847     -                           -           
D153         47297       96516       50448       49092       31694       50247       41740       46651       627         -           -           153.9330143540669856     -                           -           
